score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat3,rat3,rat4,rat3,,,rat3,rat4,rat2,rat2,Student Reviewer,04 Apr 14,Economics MPhil," University life is great especially for students. Provides a great atmosphere for studying and sports. Food is not too bad (eating out), not too pricey but could definitely have room for improvement. Perhaps creating new restaurant outlets? Lecturers are good and decent. Overall, good university."
rat5,rat5,rat4,rat4,,,rat2,rat5,rat4,rat3,Student Reviewer,04 Apr 14,History of Art (MA by Research)," I love warwick, it's great! Better than expected. However the SU is terrible. But leamington and coventry nights out are great!"
rat4,rat5,rat4,rat3,,,rat4,rat5,rat2,rat3,Student Reviewer,04 Apr 14,, Overall very good uni. Very quiet and not a huge amount to do socially. Lectures and tutorials are very informative and well organised. Accomodation is really very good too! However a city uni would have more to do.
rat4,rat3,rat4,rat5,,,rat5,rat3,rat4,rat5,Student Reviewer,04 Apr 14,History of Art (MA by Research)," The SU is incredible and lectures and everything are great. Library has everything you need. All services on campus e.g barber. Sports are fantastic, so much on offer."
rat5,rat5,rat5,rat5,,,rat5,rat5,rat4,rat5,Student Reviewer,04 Apr 14,," Great uni for both academic and social life. I would defnitely recommend to others. Lots of opportunity to get involved with sports, and the sports facilities are great."
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Theatre and Performance Studies BA (Hons), Warwick is a really good campus based uni with all the facilities on campus that you could need. The transport links are really useful and make leaving 'the bubble' easy and enjoyable.
rat4,rat4,rat4,rat4,,,rat4,rat4,rat2,rat4,Student Reviewer,04 Apr 14,," Well-structured degree; Good range of optional modules for Economics degrees. Accomodation is well-maintained, and the staff helpful. University facilities are good and expansive. Limited career opportunities however: careers department largely unhelpful, Warwick Finance Society is much better."
rat5,rat5,rat2,rat4,,,rat3,rat3,rat3,rat5,Student Reviewer,04 Apr 14,Mathematics and Physics MMath&Phys," I have enjoyed my time at warwick university. It has provided an excellent platformfor my future career, both academically and through societies and extra-curricular activities."
rat4,rat4,rat4,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Engineering Business Management PGA, Good quality teaching and good facilities. Could be more practical rather than mostly theoretical. 
rat5,rat5,rat5,rat5,,,rat5,rat4,rat5,rat5,Student Reviewer,04 Apr 14,," Love university at Warwick. Don't worry about the cost or prospect of moving away. Everything is so easy and everyone is so nice, which makes it a lot easier."
rat4,rat4,rat4,rat4,,,rat4,rat3,rat2,rat4,Student Reviewer,04 Apr 14,Engineering Business Management PGA, Enjoying the sport and all the new people you meet. Advice is to give anything you're even remotely interested in a go.
rat5,rat4,rat3,rat4,,,rat3,rat4,rat4,rat4,Student Reviewer,04 Apr 14,Italian with Film Studies BA (Hons), Warwick is a really great place to meet people and have a valuable university experience. Keep in mind it is a campus uni and therefore can get a little claustrophobic.
rat4,rat5,rat4,rat5,,,rat3,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," I am really enjoying Warwick. My advice is to make the most of all the unique learning facilities such as the learning grid. Also, take advantage of facilities such as the arts centre, and have a fab time like me!"
rat4,rat5,rat4,rat5,,,rat4,rat4,rat3,rat5,Student Reviewer,04 Apr 14,Instrumental and Analytical Methods in Biological and Environmental Chemistry PgDip," My subject course is interesting, my opportunities to get involved with clubs and societies are plentiful, and the tutors are helpful."
rat4,rat4,rat4,rat4,,,rat5,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Economics MPhil, Warwick is good. Really enjoying my time here so far. Advice would be to make sure you choose your accomodation carefully.
rat2,rat2,rat3,rat3,,,rat4,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Sociology (MA), The learning grid should be 24 hours. There should be shuttle bus to Cannon Park. Need more SU events!
rat4,rat5,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Biomedical Science BSc (Hons), Pretty good. Be open minded and just have fun!
rat4,rat4,rat5,rat4,,,rat4,rat4,rat3,rat5,Student Reviewer,04 Apr 14,Mathematics and Statistics MMathStat, Make sure you pick a course that you think you will enjoy and do some research before deciding on which uni you choose.
rat4,rat4,rat4,rat5,,,rat5,rat3,rat3,rat5,Student Reviewer,04 Apr 14,Engineering Business Management PgDip, Good campus. It's green with lots of facilities. Warwick business school is also ranked very well.
rat4,rat5,rat2,rat5,,,rat1,rat3,rat2,rat5,Student Reviewer,04 Apr 14,Accounting and Finance MSc, It's a great experience although I don't enjoy my course massively. Great university and accomodation though.
rat4,rat4,rat3,rat3,,,rat4,rat5,rat2,rat3,Student Reviewer,04 Apr 14,Engineering Business Management PgDip," The SU is awesome but the facilities need to be improved a little bit. Also, costcutter is way too expensive."
rat4,rat4,rat4,rat3,,,rat3,rat4,rat1,rat3,Student Reviewer,04 Apr 14,Economics MPhil, It's been quite enjoyable. One important piece of advice would be to be open and confident. 
rat4,rat5,rat5,rat4,,,rat4,rat4,rat1,rat4,Student Reviewer,04 Apr 14,Mathematics and Statistics MMathStat," Everything is good on paper; facilities, library and buildings are all good. The main problem is the other people at Warwick. They don't have much of a sense of humour. Definitely recommend if you want to do maths but didn’t get into Cambridge."
rat4,rat4,rat4,rat4,,,rat3,rat3,rat2,rat3,Student Reviewer,04 Apr 14,Engineering Business Management PGA," The university's outside accomodation is OK. However, the bus service is not good so should be improved. "
rat4,rat5,rat5,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,"Economics, Politics and International Studies BA (Hons)"," Uni has been great so far, the lectures have been brilliant, campus is great and the people are all lovely. A piece of advice would be to manage your time well, and try to get involved with as much as possible whilst at uni with societies events because time is limited!"
rat4,rat4,rat4,rat2,,,rat4,rat3,rat2,rat4,Student Reviewer,04 Apr 14,Accounting and Finance MSc," The SU is far too commercialised. It's also too expensive to join clubs, sports and societies. The Uni should subsidise extra-curricular activities to allow more people to be involved."
rat4,rat4,rat3,rat5,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,"Economics, Politics and International Studies BA (Hons)"," Start working from the very start, and join as many societies as you can during first year!"
rat4,rat5,rat4,rat4,,,rat4,rat4,rat2,rat5,Student Reviewer,04 Apr 14,Mathematics and Statistics MMathStat," Warwick's a nice campus uni to hang out in and around. You always run into people you know which is good. My course is fine, and im enjoying being part of sports/societies. The facilities at Warwick are really good, especially sports facilities. Costcutter could be a little bit cheaper, but that's the only thing really. Reccommend."
rat3,rat4,rat4,rat5,,,rat3,rat4,rat2,rat3,Student Reviewer,04 Apr 14,Engineering Business Management PGA," It's pretty good for most things, however it can be boring on the weekends. Advice would be to make the most of extra curricular stuff."
rat2,rat4,rat1,rat3,,,rat2,rat3,rat2,rat2,Student Reviewer,04 Apr 14,Discrete Mathematics BSc (Hons)," The uni is awful, full of stuck-up snobs. Don't take discrete maths, no departments care about you. Not good for joint degrees. You may get a good job at the end of it, but I'm having the worst 3 years of my life. Nightlife is bad, everyone focusses on getting drunk."
rat4,rat5,rat4,rat5,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Economics MPhil," Best economics course in the UK. Heronbank is a nice accomodation, although quiet at times. Kasbah is good in Coventry, and Gatecrasher is good in Birmingham, but leamington clubs get boring. University facilities are excellent, such as sport facilities and the learning grid. There is a huge selection of societies and clubs. There are good places to eat, and the dirty duck is a nice pub."
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Economics MPhil," Stay in Rootes, it is easily the most fun. Use the learning grid sometimes. Join socieites and get to know as many people as possible. Warwick is fun!"
rat4,rat5,rat5,rat4,,,rat4,rat4,rat3,rat5,Student Reviewer,04 Apr 14,Economics MPhil, Great campus and a very good economics department. Having a great time.
rat2,rat4,rat1,rat2,,,rat1,rat1,rat2,rat1,Student Reviewer,04 Apr 14,International Cultural Policy and Management MA," To be honest, there are many crimes in the post grad hub. (PC stolen, wallet stolen, keys stolen…). There was also a car accident in which a student was killed. Coventry is horrible, but being within a nice calm countryside is the best environment for studying."
rat3,rat3,rat4,rat4,,,rat4,rat4,rat2,rat3,Student Reviewer,04 Apr 14,International Cultural Policy and Management MA," If you are looking for a place only to study, then this is the place. Campus life is quiet and don’t expect to have a social life unless you are here for drinks."
rat4,rat4,rat3,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Engineering Business Management PGA, Warwick's been great so far. Make sure you join a sports club or a society to really make the most of the social life.
rat4,rat3,rat3,rat4,,,rat3,rat3,rat3,rat5,Student Reviewer,04 Apr 14,Law MPhil," The SU is great, until you become an exec member of a sport or society and realise they are super unhelpful. No-one can say that Warwick doesn't have a society for everyone (LARP?). Choose your course carefully. It's better to do something you actually enjoy rather than something you believe will lead you straight into a job, the chances are it probably wont. Get involved as much as you can... most people see their degree as secondary anyway. Finally, never try and do all the reading... you never, ever, EVER will."
