score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat4,rat5,rat5,rat4,rat4,,rat5,rat5,rat5,rat5,Student Reviewer,29 Nov 16,Biomedical Sciences BSc (Hons)," Great experience - needs more work to have more efficient Uni administration. Lots of workshops, especially for transferable skills. Interesting topics, great lectures. Great facilities, need more study spaces / give a list of available study spaces. Need more academic drop in sessions for subject content. Good student representation and involvement in social media. Private halls - easy to make friends, good food, well priced, many activities. Amazing - such a student oriented city, easy to get around, many things to do. Fun and super involvement."
rat4,rat4,rat4,rat3,rat4,,rat3,,rat4,non_app,Student Reviewer,29 Nov 16,," Placement based Being able to have practical experience Need more library space and facilities for larger length loans of popular books Support is available if needed, feedback could be improved. Edinburgh is a fun city with lots going on but can be expensive Good range of options but I haven't had time to join any."
rat4,rat3,rat3,rat5,rat3,,rat3,rat5,rat5,rat5,Student Reviewer,29 Nov 16,Law LLB (Hons)," Quite stressful but enjoyable. I have not looked at anything like this yet. Lectures speak quite fast as there's so much to Good library, gym, study facilities, etc. Personal tutor doesn't do that much. Tutor feedback is quite good. Lecturers reply to emails etc so overall good. I don't go out so I don't know about activities, there seems to be lots of support etc. I am in private housing, my dad bought it and it's brand new. Love Edinburgh! I am only part of the folk society but it is amazing."
rat4,rat4,rat2,rat4,rat3,,rat4,rat5,rat5,rat5,Student Reviewer,29 Nov 16,Law LLB (Hons), Some better than others Love big cheese Flat in Marchmont
rat4,rat5,rat4,rat4,rat2,,rat5,rat4,rat5,rat4,Student Reviewer,29 Nov 16,Law LLB (Hons)," Guest lectures and career days. My course pals. Very good resources It could be better. It's great Halls were very nice. Chancellors and have nice flat in Marchmont. Fab, Edinburgh is beautiful and vibrant Wide variety something for everyone."
rat4,rat3,rat4,rat4,rat3,,rat5,rat4,rat5,rat5,Student Reviewer,29 Nov 16,, Courses are taught by industry lecturers who do not always use PowerPoint.
rat5,rat2,rat4,rat5,rat3,,rat5,rat5,rat5,rat5,Student Reviewer,25 Nov 16,Biomedical Sciences BSc (Hons)," So good, great access to articles online and to software Amazing Canoe club has changed my uni experience, so much fun"
rat5,rat5,rat4,rat3,rat3,,rat5,rat4,rat5,rat5,Student Reviewer,25 Nov 16,Biomedical Sciences BSc (Hons)," Really good, gym facilities are really good and as a science student the lab facilities are really good"
rat3,rat3,rat2,rat5,rat4,,rat1,rat3,rat4,non_app,Student Reviewer,25 Nov 16,Scandinavian Studies and Politics MA (Hons)," The university students are elitist - its too posh for me Careers service = intimidating, work placements too often unpaid Polite course - mostly bad teaching, badly run Scandinavian department = amazing High end, modern, gorgeous design, expensive Personal tutors are great. Counselling service needs investment Expensive, only feel welcome if spending money My uni accommodation was gorgeous, modern lush. But way too expensive and badly organised Great bars, restaurants, museums bad clubs"
rat5,rat4,rat5,rat5,rat5,,rat5,rat3,rat5,rat5,Student Reviewer,25 Nov 16,Law LLB (Hons)," Good, I love having so much to do! I've only been here 2 months so Lecturers are fine Great, could be more informal study spaces Always feel like I know where to go when I need help Good, again haven't been here too long Its ok, pretty shabby but you get what you pay for Edinburgh is the perfect city for me So much choice!"
rat4,rat5,rat4,rat4,rat4,,rat4,rat3,rat4,rat4,Student Reviewer,25 Nov 16,Law LLB (Hons), Wide variety of academic and social opportunities Careers service is fantastic More supportive community than you would think Could be more informal study pace - end up going to cafes instead V supportive Great opportunitie Uni accommodation - walls very thin meaning you can hear everything Lots of opportunities for those who don't drink like myself. Feel comfortable Good range and good membership costs
rat5,rat5,rat4,rat5,rat4,,rat5,rat5,rat5,rat5,Student Reviewer,25 Nov 16,Mathematics BSc (Hons)," Careers service is really effective, offers many opportunities Online material Haven't experenced that Top-level structure of SU Its okay, takes some time to get to the central area Relatively expensive They get you involved in a large variety of events"
rat5,rat4,rat4,rat4,rat4,,rat4,rat3,rat5,rat5,Student Reviewer,25 Nov 16,," Uni is fantastic, could be slightly cheaper though There are lots and lots of workshops and seminars run by companies My course is generally good but my lecturers can be hit and miss Appleton is less ugly now Free counselling is great and support is v good Teviot is fantastic and lovely! Not bi on big chase but other people love it Little bit of a pain Edinburgh is insanely good Wakeboarding and poledancing are my life"
rat4,rat5,rat4,rat5,rat5,,rat4,rat5,rat5,rat5,Student Reviewer,25 Nov 16,Geography BSc (Hons), Needs to be cheaper Needs more environmental focused job prospects Dyslexia etc But never went to union 1st year as it didn't appeal Amazing! Welcoming
rat3,rat4,rat2,rat3,rat3,,non_app,,rat4,rat4,Student Reviewer,25 Nov 16,, Met some good people Lectures and tutorials don't link Lots of good nightclubs
rat2,rat2,rat3,rat5,rat2,,rat4,,rat5,non_app,Student Reviewer,25 Nov 16,, Ok. Met lots of friends The seminars Very good Vibrant
rat4,rat4,rat3,rat5,rat5,,rat5,rat4,rat4,rat5,Student Reviewer,25 Nov 16,Chemistry BSc (Hons)," Alwats tired Some are legends Well good Far away, nice"
rat4,rat3,rat4,rat4,rat2,,rat4,rat5,rat4,rat2,Student Reviewer,25 Nov 16,," Had a lecture on pyschology employability I like the variety with labs, tutorials and lectures Not quite sure who to go to for help Good, the staff are friendly and helpful Haven't joined any"
rat5,rat4,rat4,rat4,rat4,,rat4,rat5,rat5,rat5,Student Reviewer,25 Nov 16,," Nice accommodation, great people"
rat2,rat2,rat4,rat2,rat1,,rat1,rat2,rat1,rat1,Student Reviewer,03 Jun 16,Politics MA (Hons)," My own interest in the subject has driven my desire. 
There is a large disparity between the perceived value of the University of Edinburgh brand and the actual service and education they give their students. Edinburgh is full of trade fares from large corporations such banks and insurance companies and much of the emphasis around campus is on these big companies.
The actual course provided no job specific preparation, there were no professional development modules.
The careers service is good and has a lot of information on prospective careers. The course and lecturers were engaging and covered a wide range of subjects. A'ight Feedback is very poor. tutors are very hard to get a hold of. My dissertation supervisor sometimes took weeks to reply. The student union is full of Torys Housing in Edinburgh is ridiculously high rent and is full of private landlords wanting to take advantage of students Banging mate Rugby club was full of torys"
rat5,rat5,rat5,rat5,rat5,,non_app,,rat5,rat5,Student Reviewer,27 May 16,Law LLB (Hons)," Thoroughly enjoyable experience and would recommend to any person considering a career in law, or alternatively just looking for a solid undergraduate course to study. Excellent Passionate lecturers Excellent Excellent Did not get involved Edinburgh is a fascinating city to live in or visit Did not get involved, though I was aware of there being a club and society for just about anything."
rat4,rat4,rat5,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,16 Dec 15,Law LLB (Hons)," Great, wouldn't have expected anything less. Been minimal talk about job prospects but lots of careers events Interesting course, lecturers knowledgeable and enthusiastic. Very good. Not had much opportunity to experience it but know who to speak to/where to find it. Great space. Spacious but far away from campus Edinburgh is the best city. Both are amazing, always events - something to do."
rat5,rat4,rat5,rat5,rat5,,rat4,rat4,rat5,rat4,Student Reviewer,16 Dec 15,Linguistics MA (Hons)," I love being a student at the University of Edinburgh, as I feel like I am part of a community & that I will achieve my life goals. We have careers talks every Wednesday lunch for my school, which are VERY helpful. The lecturers are so enthusiastic about their subject, so it is contagious! They make you want to study. I have everything I need at this university! Brill - All the support teams have been so helpful, and despite being here a month, they have helped me so much. They always hold events for every type of person. It is really good, all the staff are so lovely and approachable! The rooms are the perfect size too. Edinburgh is such a magical city, and being part of such a vibrant city is amazing. Every type of sport is on offer here, curling, skiing, volleyball etc; then you have tea societies, academic etc."
rat5,rat5,rat4,rat4,rat5,,rat4,rat5,rat5,rat4,Student Reviewer,10 Mar 15,Chemical Engineering," Love my uni! Love the international outlook and diversity of students here. Uni accommodation (Pollock Halls) is excellent. Some facilities are abit old. Another problem is gym membership is required to join sport unions. Also, library should open 24 hrs."
rat5,rat5,rat4,rat4,rat3,,rat5,rat4,rat5,rat5,Student Reviewer,10 Mar 15,Math, My time here has been good fun
rat4,rat3,rat4,rat4,rat3,,rat3,rat5,rat3,rat3,Student Reviewer,09 Mar 15,Linguistics and English Language MA (Hons), This is an awesome university! not so awesome food though.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,09 Mar 15,BSc Chemistry," This University is great and I would recommend it to everybody! They offer great academic environment and lots of support! Great! One of the reasons I've chosen this uni! I love everything about this university! Amazing!!!! Reaally helpful! Excellent! Exactly how I wanted! Best place in the world! Even though I'm not keen on going clubbing, I still love the societies!"
rat5,rat4,rat4,rat5,rat5,,rat5,rat5,rat5,rat4,Student Reviewer,09 Mar 15,Classics, #NAME?
rat5,rat5,rat5,rat5,rat4,,rat5,rat4,rat5,rat4,Student Reviewer,09 Mar 15,International relations," University of Edinburgh is excellent. I can really learn a lot from my study and my life here. The professors staff here are all very nice. They are always willing to help you. As for the faculty, the library is good and you can find lots of resources in it, including online resources like e-journals and e-book."
